"TimeElapsed","time","territoryName","totalMandates","availableMandates","numParishes","numParishesApproved","blankVotes","blankVotesPercentage","nullVotes","nullVotesPercentage","votersPercentage","subscribedVoters","totalVoters","pre.blankVotes","pre.blankVotesPercentage","pre.nullVotes","pre.nullVotesPercentage","pre.votersPercentage","pre.subscribedVoters","pre.totalVoters","Party","Mandates","Percentage","validVotesPercentage","Votes","Hondt","FinalMandates"
195,2019-10-06 23:25:02,"Açores",5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,3047,3.25,1583,1.69,41.22,227546,93803,"CDS-PP",0,4.8,5.13,4014,0,0
195,2019-10-06 23:25:02,"Açores",5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,3047,3.25,1583,1.69,41.22,227546,93803,"PAN",0,2.65,2.83,2215,0,0
195,2019-10-06 23:25:02,"Açores",5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,3047,3.25,1583,1.69,41.22,227546,93803,"PCP-PEV",0,2.45,2.61,2045,0,0
195,2019-10-06 23:25:02,"Açores",5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,3047,3.25,1583,1.69,41.22,227546,93803,"A",0,0.88,0.94,732,0,0
195,2019-10-06 23:25:02,"Açores",5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,3047,3.25,1583,1.69,41.22,227546,93803,"CH",0,0.85,0.91,709,0,0
195,2019-10-06 23:25:02,"Açores",5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,3047,3.25,1583,1.69,41.22,227546,93803,"L",0,0.85,0.91,714,0,0
195,2019-10-06 23:25:02,"Açores",5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,3047,3.25,1583,1.69,41.22,227546,93803,"IL",0,0.68,0.73,568,0,0
195,2019-10-06 23:25:02,"Açores",5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,3047,3.25,1583,1.69,41.22,227546,93803,"PCTP/MRPP",0,0.63,0.67,528,0,0
195,2019-10-06 23:25:02,"Açores",5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,3047,3.25,1583,1.69,41.22,227546,93803,"PPM",0,0.5,0.53,418,0,0
195,2019-10-06 23:25:02,"Açores",5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,3047,3.25,1583,1.69,41.22,227546,93803,"MPT",0,0.39,0.42,326,0,0
195,2019-10-06 23:25:02,"Açores",5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,3047,3.25,1583,1.69,41.22,227546,93803,"PNR",0,0.32,0.34,268,0,0
195,2019-10-06 23:25:02,"Açores",5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,3047,3.25,1583,1.69,41.22,227546,93803,"PTP",0,0.17,0.19,145,0,0
195,2019-10-06 23:25:02,"Açores",5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,3047,3.25,1583,1.69,41.22,227546,93803,"MAS",0,0.13,0.14,112,0,0
195,2019-10-06 23:25:02,"Açores",5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,3047,3.25,1583,1.69,41.22,227546,93803,"PDR",0,0.12,0.13,100,0,0
195,2019-10-06 23:25:02,"Aveiro",16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,9163,2.49,6130,1.67,56.31,653597,368071,"PS",7,34.31,36.05,120839,7,7
195,2019-10-06 23:25:02,"Aveiro",16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,9163,2.49,6130,1.67,56.31,653597,368071,"PPD/PSD",6,33.55,35.25,118141,6,6
195,2019-10-06 23:25:02,"Aveiro",16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,9163,2.49,6130,1.67,56.31,653597,368071,"B.E.",2,9.96,10.46,35068,2,2
195,2019-10-06 23:25:02,"Aveiro",16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,9163,2.49,6130,1.67,56.31,653597,368071,"CDS-PP",1,5.69,5.98,20045,1,1
195,2019-10-06 23:25:02,"Aveiro",16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,9163,2.49,6130,1.67,56.31,653597,368071,"PCP-PEV",0,3.05,3.2,10738,0,0
195,2019-10-06 23:25:02,"Aveiro",16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,9163,2.49,6130,1.67,56.31,653597,368071,"PAN",0,2.96,3.11,10424,0,0
195,2019-10-06 23:25:02,"Aveiro",16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,9163,2.49,6130,1.67,56.31,653597,368071,"IL",0,1.02,1.07,3582,0,0
195,2019-10-06 23:25:02,"Aveiro",16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,9163,2.49,6130,1.67,56.31,653597,368071,"R.I.R.",0,0.78,0.82,2750,0,0
195,2019-10-06 23:25:02,"Aveiro",16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,9163,2.49,6130,1.67,56.31,653597,368071,"CH",0,0.74,0.78,2600,0,0
195,2019-10-06 23:25:02,"Aveiro",16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,9163,2.49,6130,1.67,56.31,653597,368071,"L",0,0.68,0.72,2409,0,0
195,2019-10-06 23:25:02,"Aveiro",16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,9163,2.49,6130,1.67,56.31,653597,368071,"A",0,0.62,0.65,2178,0,0
195,2019-10-06 23:25:02,"Aveiro",16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,9163,2.49,6130,1.67,56.31,653597,368071,"PCTP/MRPP",0,0.54,0.56,1892,0,0
195,2019-10-06 23:25:02,"Aveiro",16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,9163,2.49,6130,1.67,56.31,653597,368071,"MPT",0,0.2,0.21,707,0,0
195,2019-10-06 23:25:02,"Aveiro",16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,9163,2.49,6130,1.67,56.31,653597,368071,"PNR",0,0.2,0.21,694,0,0
195,2019-10-06 23:25:02,"Aveiro",16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,9163,2.49,6130,1.67,56.31,653597,368071,"PURP",0,0.2,0.21,701,0,0
195,2019-10-06 23:25:02,"Aveiro",16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,9163,2.49,6130,1.67,56.31,653597,368071,"NC",0,0.18,0.19,623,0,0
195,2019-10-06 23:25:02,"Aveiro",16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,9163,2.49,6130,1.67,56.31,653597,368071,"PDR",0,0.16,0.17,561,0,0
195,2019-10-06 23:25:02,"Aveiro",16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,9163,2.49,6130,1.67,56.31,653597,368071,"PTP",0,0.16,0.17,559,0,0
195,2019-10-06 23:25:02,"Aveiro",16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,9163,2.49,6130,1.67,56.31,653597,368071,"PPM",0,0.11,0.12,387,0,0
195,2019-10-06 23:25:02,"Aveiro",16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,9163,2.49,6130,1.67,56.31,653597,368071,"JPP",0,0.07,0.08,264,0,0
195,2019-10-06 23:25:02,"Beja",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,"PS",2,40.71,42.33,26161,2,2
195,2019-10-06 23:25:02,"Beja",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,"PCP-PEV",1,22.8,23.71,14655,1,1
195,2019-10-06 23:25:02,"Beja",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,"PPD/PSD",0,13.29,13.82,8544,0,0
195,2019-10-06 23:25:02,"Beja",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,"B.E.",0,9.08,9.44,5833,0,0
195,2019-10-06 23:25:02,"Beja",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,"CDS-PP",0,2.3,2.39,1480,0,0
195,2019-10-06 23:25:02,"Beja",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,"CH",0,2.04,2.12,1313,0,0
195,2019-10-06 23:25:02,"Beja",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,"PAN",0,1.97,2.05,1269,0,0
195,2019-10-06 23:25:02,"Beja",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,"PCTP/MRPP",0,1.35,1.4,865,0,0
195,2019-10-06 23:25:02,"Beja",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,"L",0,0.62,0.64,397,0,0
195,2019-10-06 23:25:02,"Beja",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,"IL",0,0.43,0.45,279,0,0
195,2019-10-06 23:25:02,"Beja",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,"A",0,0.39,0.41,252,0,0
195,2019-10-06 23:25:02,"Beja",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,"PNR",0,0.31,0.32,200,0,0
195,2019-10-06 23:25:02,"Beja",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,"MPT",0,0.26,0.27,169,0,0
195,2019-10-06 23:25:02,"Beja",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,"NC",0,0.18,0.19,118,0,0
195,2019-10-06 23:25:02,"Beja",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,"PDR",0,0.16,0.16,101,0,0
195,2019-10-06 23:25:02,"Beja",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,"PPM",0,0.15,0.15,95,0,0
195,2019-10-06 23:25:02,"Beja",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,"PTP",0,0.11,0.12,73,0,0
195,2019-10-06 23:25:02,"Braga",19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,"PS",8,36.4,38.25,169468,8,8
195,2019-10-06 23:25:02,"Braga",19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,"PPD/PSD",8,34.08,35.81,158652,8,8
195,2019-10-06 23:25:02,"Braga",19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,"B.E.",2,8.88,9.33,41331,2,2
195,2019-10-06 23:25:02,"Braga",19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,"CDS-PP",1,4.11,4.32,19127,1,1
195,2019-10-06 23:25:02,"Braga",19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,"PCP-PEV",0,3.96,4.16,18443,0,0
195,2019-10-06 23:25:02,"Braga",19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,"PAN",0,2.56,2.69,11934,0,0
195,2019-10-06 23:25:02,"Braga",19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,"IL",0,0.82,0.86,3804,0,0
195,2019-10-06 23:25:02,"Braga",19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,"R.I.R.",0,0.75,0.78,3469,0,0
195,2019-10-06 23:25:02,"Braga",19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,"CH",0,0.68,0.72,3177,0,0
195,2019-10-06 23:25:02,"Braga",19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,"L",0,0.68,0.72,3179,0,0
195,2019-10-06 23:25:02,"Braga",19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,"PCTP/MRPP",0,0.5,0.52,2318,0,0
195,2019-10-06 23:25:02,"Braga",19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,"A",0,0.47,0.49,2182,0,0
195,2019-10-06 23:25:02,"Braga",19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,"NC",0,0.22,0.23,1017,0,0
195,2019-10-06 23:25:02,"Braga",19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,"MPT",0,0.21,0.23,1000,0,0
195,2019-10-06 23:25:02,"Braga",19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,"PNR",0,0.19,0.19,862,0,0
195,2019-10-06 23:25:02,"Braga",19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,"PDR",0,0.13,0.14,620,0,0
195,2019-10-06 23:25:02,"Braga",19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,"MAS",0,0.12,0.12,544,0,0
195,2019-10-06 23:25:02,"Braga",19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,"PURP",0,0.12,0.12,549,0,0
195,2019-10-06 23:25:02,"Braga",19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,"PTP",0,0.11,0.12,522,0,0
195,2019-10-06 23:25:02,"Braga",19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,"JPP",0,0.09,0.09,411,0,0
195,2019-10-06 23:25:02,"Braga",19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,"PPM",0,0.09,0.1,428,0,0
195,2019-10-06 23:25:02,"Bragança",3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,1189,1.71,1408,2.02,47.23,147465,69644,"PPD/PSD",2,40.78,42.61,25909,2,2
195,2019-10-06 23:25:02,"Bragança",3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,1189,1.71,1408,2.02,47.23,147465,69644,"PS",1,36.54,38.18,23215,1,1
195,2019-10-06 23:25:02,"Bragança",3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,1189,1.71,1408,2.02,47.23,147465,69644,"B.E.",0,6.03,6.3,3833,0,0
195,2019-10-06 23:25:02,"Bragança",3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,1189,1.71,1408,2.02,47.23,147465,69644,"CDS-PP",0,4.46,4.66,2831,0,0
195,2019-10-06 23:25:02,"Bragança",3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,1189,1.71,1408,2.02,47.23,147465,69644,"PCP-PEV",0,2.12,2.22,1347,0,0
195,2019-10-06 23:25:02,"Bragança",3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,1189,1.71,1408,2.02,47.23,147465,69644,"PAN",0,1.31,1.37,831,0,0
195,2019-10-06 23:25:02,"Bragança",3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,1189,1.71,1408,2.02,47.23,147465,69644,"CH",0,0.84,0.88,533,0,0
195,2019-10-06 23:25:02,"Bragança",3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,1189,1.71,1408,2.02,47.23,147465,69644,"R.I.R.",0,0.57,0.59,360,0,0
195,2019-10-06 23:25:02,"Bragança",3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,1189,1.71,1408,2.02,47.23,147465,69644,"A",0,0.49,0.51,309,0,0
195,2019-10-06 23:25:02,"Bragança",3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,1189,1.71,1408,2.02,47.23,147465,69644,"PCTP/MRPP",0,0.49,0.51,313,0,0
195,2019-10-06 23:25:02,"Bragança",3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,1189,1.71,1408,2.02,47.23,147465,69644,"IL",0,0.43,0.45,271,0,0
195,2019-10-06 23:25:02,"Bragança",3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,1189,1.71,1408,2.02,47.23,147465,69644,"L",0,0.42,0.44,270,0,0
195,2019-10-06 23:25:02,"Bragança",3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,1189,1.71,1408,2.02,47.23,147465,69644,"PURP",0,0.29,0.3,184,0,0
195,2019-10-06 23:25:02,"Bragança",3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,1189,1.71,1408,2.02,47.23,147465,69644,"PNR",0,0.27,0.28,172,0,0
195,2019-10-06 23:25:02,"Bragança",3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,1189,1.71,1408,2.02,47.23,147465,69644,"NC",0,0.22,0.23,137,0,0
195,2019-10-06 23:25:02,"Bragança",3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,1189,1.71,1408,2.02,47.23,147465,69644,"PDR",0,0.19,0.2,121,0,0
195,2019-10-06 23:25:02,"Bragança",3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,1189,1.71,1408,2.02,47.23,147465,69644,"PTP",0,0.16,0.17,101,0,0
195,2019-10-06 23:25:02,"Bragança",3,0,226,226,1306,2.06,1416,2.23,44.89,141541,63534,1189,1.71,1408,2.02,47.23,147465,69644,"PPM",0,0.12,0.12,75,0,0
195,2019-10-06 23:25:02,"Castelo Branco",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,"PS",3,40.88,42.93,38302,3,3
195,2019-10-06 23:25:02,"Castelo Branco",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,"PPD/PSD",1,26.33,27.66,24674,1,1
195,2019-10-06 23:25:02,"Castelo Branco",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,"B.E.",0,11.05,11.6,10352,0,0
195,2019-10-06 23:25:02,"Castelo Branco",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,"PCP-PEV",0,4.75,4.99,4451,0,0
195,2019-10-06 23:25:02,"Castelo Branco",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,"CDS-PP",0,3.71,3.9,3479,0,0
195,2019-10-06 23:25:02,"Castelo Branco",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,"PAN",0,2.38,2.5,2231,0,0
195,2019-10-06 23:25:02,"Castelo Branco",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,"CH",0,1.27,1.33,1187,0,0
195,2019-10-06 23:25:02,"Castelo Branco",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,"L",0,0.89,0.93,834,0,0
195,2019-10-06 23:25:02,"Castelo Branco",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,"A",0,0.76,0.8,715,0,0
195,2019-10-06 23:25:02,"Castelo Branco",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,"PCTP/MRPP",0,0.74,0.78,694,0,0
195,2019-10-06 23:25:02,"Castelo Branco",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,"IL",0,0.58,0.61,543,0,0
195,2019-10-06 23:25:02,"Castelo Branco",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,"R.I.R.",0,0.58,0.61,541,0,0
195,2019-10-06 23:25:02,"Castelo Branco",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,"PURP",0,0.29,0.31,273,0,0
195,2019-10-06 23:25:02,"Castelo Branco",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,"PNR",0,0.26,0.28,246,0,0
195,2019-10-06 23:25:02,"Castelo Branco",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,"MPT",0,0.24,0.25,226,0,0
195,2019-10-06 23:25:02,"Castelo Branco",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,"PPM",0,0.2,0.21,183,0,0
195,2019-10-06 23:25:02,"Castelo Branco",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,"PTP",0,0.17,0.18,157,0,0
195,2019-10-06 23:25:02,"Castelo Branco",4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,"PDR",0,0.13,0.14,125,0,0
195,2019-10-06 23:25:02,"Coimbra",9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,5929,2.69,3536,1.61,56.33,390947,220211,"PS",5,39.02,41.19,79590,5,5
195,2019-10-06 23:25:02,"Coimbra",9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,5929,2.69,3536,1.61,56.33,390947,220211,"PPD/PSD",3,26.61,28.09,54279,3,3
195,2019-10-06 23:25:02,"Coimbra",9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,5929,2.69,3536,1.61,56.33,390947,220211,"B.E.",1,11.18,11.8,22808,1,1
195,2019-10-06 23:25:02,"Coimbra",9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,5929,2.69,3536,1.61,56.33,390947,220211,"PCP-PEV",0,5.59,5.9,11402,0,0
195,2019-10-06 23:25:02,"Coimbra",9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,5929,2.69,3536,1.61,56.33,390947,220211,"CDS-PP",0,3.48,3.68,7103,0,0
195,2019-10-06 23:25:02,"Coimbra",9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,5929,2.69,3536,1.61,56.33,390947,220211,"PAN",0,2.63,2.77,5355,0,0
195,2019-10-06 23:25:02,"Coimbra",9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,5929,2.69,3536,1.61,56.33,390947,220211,"A",0,1.03,1.09,2106,0,0
195,2019-10-06 23:25:02,"Coimbra",9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,5929,2.69,3536,1.61,56.33,390947,220211,"L",0,0.94,1,1926,0,0
195,2019-10-06 23:25:02,"Coimbra",9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,5929,2.69,3536,1.61,56.33,390947,220211,"CH",0,0.9,0.95,1836,0,0
195,2019-10-06 23:25:02,"Coimbra",9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,5929,2.69,3536,1.61,56.33,390947,220211,"IL",0,0.82,0.87,1676,0,0
195,2019-10-06 23:25:02,"Coimbra",9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,5929,2.69,3536,1.61,56.33,390947,220211,"R.I.R.",0,0.57,0.6,1154,0,0
195,2019-10-06 23:25:02,"Coimbra",9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,5929,2.69,3536,1.61,56.33,390947,220211,"PCTP/MRPP",0,0.51,0.53,1031,0,0
195,2019-10-06 23:25:02,"Coimbra",9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,5929,2.69,3536,1.61,56.33,390947,220211,"PNR",0,0.31,0.32,623,0,0
195,2019-10-06 23:25:02,"Coimbra",9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,5929,2.69,3536,1.61,56.33,390947,220211,"NC",0,0.22,0.23,441,0,0
195,2019-10-06 23:25:02,"Coimbra",9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,5929,2.69,3536,1.61,56.33,390947,220211,"PDR",0,0.22,0.23,453,0,0
195,2019-10-06 23:25:02,"Coimbra",9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,5929,2.69,3536,1.61,56.33,390947,220211,"MPT",0,0.2,0.22,417,0,0
195,2019-10-06 23:25:02,"Coimbra",9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,5929,2.69,3536,1.61,56.33,390947,220211,"PURP",0,0.2,0.21,402,0,0
195,2019-10-06 23:25:02,"Coimbra",9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,5929,2.69,3536,1.61,56.33,390947,220211,"MAS",0,0.12,0.13,251,0,0
195,2019-10-06 23:25:02,"Coimbra",9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,5929,2.69,3536,1.61,56.33,390947,220211,"PPM",0,0.12,0.13,245,0,0
195,2019-10-06 23:25:02,"Coimbra",9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,5929,2.69,3536,1.61,56.33,390947,220211,"JPP",0,0.07,0.08,149,0,0
195,2019-10-06 23:25:02,"Évora",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,"PS",2,38.33,39.79,28371,2,2
195,2019-10-06 23:25:02,"Évora",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,"PCP-PEV",1,18.89,19.61,13980,1,1
195,2019-10-06 23:25:02,"Évora",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,"PPD/PSD",0,17.48,18.14,12937,0,0
195,2019-10-06 23:25:02,"Évora",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,"B.E.",0,8.95,9.29,6624,0,0
195,2019-10-06 23:25:02,"Évora",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,"CDS-PP",0,3.42,3.56,2535,0,0
195,2019-10-06 23:25:02,"Évora",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,"CH",0,2.22,2.31,1645,0,0
195,2019-10-06 23:25:02,"Évora",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,"PAN",0,1.95,2.03,1446,0,0
195,2019-10-06 23:25:02,"Évora",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,"PCTP/MRPP",0,1.25,1.29,922,0,0
195,2019-10-06 23:25:02,"Évora",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,"L",0,0.68,0.71,503,0,0
195,2019-10-06 23:25:02,"Évora",3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,"IL",0,0.66,0.69,490,0,0
