TimeElapsed,time,territoryName,totalMandates,FinalMandates
240,07-10-2019 00:10,Viana do Castelo,6,0
240,07-10-2019 00:10,Viana do Castelo,6,0
240,07-10-2019 00:10,Viana do Castelo,6,0
240,07-10-2019 00:10,Viana do Castelo,6,0
240,07-10-2019 00:10,Viana do Castelo,6,0
240,07-10-2019 00:10,Viana do Castelo,6,0
240,07-10-2019 00:10,Viana do Castelo,6,0
240,07-10-2019 00:10,Viana do Castelo,6,0
240,07-10-2019 00:10,Viana do Castelo,6,0
240,07-10-2019 00:10,Viana do Castelo,6,0
240,07-10-2019 00:10,Viana do Castelo,6,0
240,07-10-2019 00:10,Viana do Castelo,6,0
240,07-10-2019 00:10,Viana do Castelo,6,0
240,07-10-2019 00:10,Viana do Castelo,6,0
240,07-10-2019 00:10,Vila Real,5,3
240,07-10-2019 00:10,Vila Real,5,2
240,07-10-2019 00:10,Vila Real,5,0
240,07-10-2019 00:10,Vila Real,5,0
240,07-10-2019 00:10,Vila Real,5,0
240,07-10-2019 00:10,Vila Real,5,0
240,07-10-2019 00:10,Vila Real,5,0
240,07-10-2019 00:10,Vila Real,5,0
240,07-10-2019 00:10,Vila Real,5,0
240,07-10-2019 00:10,Vila Real,5,0
240,07-10-2019 00:10,Vila Real,5,0
240,07-10-2019 00:10,Vila Real,5,0
240,07-10-2019 00:10,Vila Real,5,0
240,07-10-2019 00:10,Vila Real,5,0
240,07-10-2019 00:10,Vila Real,5,0
240,07-10-2019 00:10,Vila Real,5,0
240,07-10-2019 00:10,Viseu,8,4
240,07-10-2019 00:10,Viseu,8,4
240,07-10-2019 00:10,Viseu,8,0
240,07-10-2019 00:10,Viseu,8,0
240,07-10-2019 00:10,Viseu,8,0
240,07-10-2019 00:10,Viseu,8,0
240,07-10-2019 00:10,Viseu,8,0
240,07-10-2019 00:10,Viseu,8,0
240,07-10-2019 00:10,Viseu,8,0
240,07-10-2019 00:10,Viseu,8,0
240,07-10-2019 00:10,Viseu,8,0
240,07-10-2019 00:10,Viseu,8,0
240,07-10-2019 00:10,Viseu,8,0
240,07-10-2019 00:10,Viseu,8,0
240,07-10-2019 00:10,Viseu,8,0
240,07-10-2019 00:10,Viseu,8,0
240,07-10-2019 00:10,Viseu,8,0
240,07-10-2019 00:10,Viseu,8,0
240,07-10-2019 00:10,Viseu,8,0
240,07-10-2019 00:10,Viseu,8,0
245,07-10-2019 00:15,Território Nacional,211,106
245,07-10-2019 00:15,Território Nacional,211,77
245,07-10-2019 00:15,Território Nacional,211,19
245,07-10-2019 00:15,Território Nacional,211,12
245,07-10-2019 00:15,Território Nacional,211,5
245,07-10-2019 00:15,Território Nacional,211,4
245,07-10-2019 00:15,Território Nacional,211,1
245,07-10-2019 00:15,Território Nacional,211,1
245,07-10-2019 00:15,Território Nacional,211,1
245,07-10-2019 00:15,Território Nacional,211,0
245,07-10-2019 00:15,Território Nacional,211,0
245,07-10-2019 00:15,Território Nacional,211,0
245,07-10-2019 00:15,Território Nacional,211,0
245,07-10-2019 00:15,Território Nacional,211,0
245,07-10-2019 00:15,Território Nacional,211,0
245,07-10-2019 00:15,Território Nacional,211,0
245,07-10-2019 00:15,Território Nacional,211,0
245,07-10-2019 00:15,Território Nacional,211,0
245,07-10-2019 00:15,Território Nacional,211,0
245,07-10-2019 00:15,Território Nacional,211,0
245,07-10-2019 00:15,Território Nacional,211,0
245,07-10-2019 00:15,Açores,5,3
245,07-10-2019 00:15,Açores,5,2
245,07-10-2019 00:15,Açores,5,0
245,07-10-2019 00:15,Açores,5,0
245,07-10-2019 00:15,Açores,5,0
245,07-10-2019 00:15,Açores,5,0
245,07-10-2019 00:15,Açores,5,0
245,07-10-2019 00:15,Açores,5,0
245,07-10-2019 00:15,Açores,5,0
245,07-10-2019 00:15,Açores,5,0
245,07-10-2019 00:15,Açores,5,0
245,07-10-2019 00:15,Açores,5,0
245,07-10-2019 00:15,Açores,5,0
245,07-10-2019 00:15,Açores,5,0
245,07-10-2019 00:15,Açores,5,0
245,07-10-2019 00:15,Açores,5,0
245,07-10-2019 00:15,Açores,5,0
245,07-10-2019 00:15,Aveiro,16,7
245,07-10-2019 00:15,Aveiro,16,6
245,07-10-2019 00:15,Aveiro,16,2
245,07-10-2019 00:15,Aveiro,16,1
245,07-10-2019 00:15,Aveiro,16,0
245,07-10-2019 00:15,Aveiro,16,0
245,07-10-2019 00:15,Aveiro,16,0
245,07-10-2019 00:15,Aveiro,16,0
245,07-10-2019 00:15,Aveiro,16,0
245,07-10-2019 00:15,Aveiro,16,0
245,07-10-2019 00:15,Aveiro,16,0
245,07-10-2019 00:15,Aveiro,16,0
245,07-10-2019 00:15,Aveiro,16,0
245,07-10-2019 00:15,Aveiro,16,0
245,07-10-2019 00:15,Aveiro,16,0
245,07-10-2019 00:15,Aveiro,16,0
245,07-10-2019 00:15,Aveiro,16,0
245,07-10-2019 00:15,Aveiro,16,0
245,07-10-2019 00:15,Aveiro,16,0
245,07-10-2019 00:15,Aveiro,16,0
245,07-10-2019 00:15,Beja,3,2
245,07-10-2019 00:15,Beja,3,1
245,07-10-2019 00:15,Beja,3,0
245,07-10-2019 00:15,Beja,3,0
245,07-10-2019 00:15,Beja,3,0
245,07-10-2019 00:15,Beja,3,0
245,07-10-2019 00:15,Beja,3,0
245,07-10-2019 00:15,Beja,3,0
245,07-10-2019 00:15,Beja,3,0
245,07-10-2019 00:15,Beja,3,0
245,07-10-2019 00:15,Beja,3,0
245,07-10-2019 00:15,Beja,3,0
245,07-10-2019 00:15,Beja,3,0
245,07-10-2019 00:15,Beja,3,0
245,07-10-2019 00:15,Beja,3,0
245,07-10-2019 00:15,Beja,3,0
245,07-10-2019 00:15,Beja,3,0
245,07-10-2019 00:15,Braga,19,8
245,07-10-2019 00:15,Braga,19,8
245,07-10-2019 00:15,Braga,19,2
245,07-10-2019 00:15,Braga,19,1
245,07-10-2019 00:15,Braga,19,0
245,07-10-2019 00:15,Braga,19,0
245,07-10-2019 00:15,Braga,19,0
245,07-10-2019 00:15,Braga,19,0
245,07-10-2019 00:15,Braga,19,0
245,07-10-2019 00:15,Braga,19,0
245,07-10-2019 00:15,Braga,19,0
245,07-10-2019 00:15,Braga,19,0
245,07-10-2019 00:15,Braga,19,0
245,07-10-2019 00:15,Braga,19,0
245,07-10-2019 00:15,Braga,19,0
245,07-10-2019 00:15,Braga,19,0
245,07-10-2019 00:15,Braga,19,0
245,07-10-2019 00:15,Braga,19,0
245,07-10-2019 00:15,Braga,19,0
245,07-10-2019 00:15,Braga,19,0
245,07-10-2019 00:15,Braga,19,0
245,07-10-2019 00:15,Bragança,3,2
245,07-10-2019 00:15,Bragança,3,1
245,07-10-2019 00:15,Bragança,3,0
245,07-10-2019 00:15,Bragança,3,0
245,07-10-2019 00:15,Bragança,3,0
245,07-10-2019 00:15,Bragança,3,0
245,07-10-2019 00:15,Bragança,3,0
245,07-10-2019 00:15,Bragança,3,0
245,07-10-2019 00:15,Bragança,3,0
245,07-10-2019 00:15,Bragança,3,0
245,07-10-2019 00:15,Bragança,3,0
245,07-10-2019 00:15,Bragança,3,0
245,07-10-2019 00:15,Bragança,3,0
245,07-10-2019 00:15,Bragança,3,0
245,07-10-2019 00:15,Bragança,3,0
245,07-10-2019 00:15,Bragança,3,0
245,07-10-2019 00:15,Bragança,3,0
245,07-10-2019 00:15,Bragança,3,0
245,07-10-2019 00:15,Castelo Branco,4,3
245,07-10-2019 00:15,Castelo Branco,4,1
245,07-10-2019 00:15,Castelo Branco,4,0
245,07-10-2019 00:15,Castelo Branco,4,0
245,07-10-2019 00:15,Castelo Branco,4,0
245,07-10-2019 00:15,Castelo Branco,4,0
245,07-10-2019 00:15,Castelo Branco,4,0
245,07-10-2019 00:15,Castelo Branco,4,0
245,07-10-2019 00:15,Castelo Branco,4,0
245,07-10-2019 00:15,Castelo Branco,4,0
245,07-10-2019 00:15,Castelo Branco,4,0
245,07-10-2019 00:15,Castelo Branco,4,0
245,07-10-2019 00:15,Castelo Branco,4,0
245,07-10-2019 00:15,Castelo Branco,4,0
245,07-10-2019 00:15,Castelo Branco,4,0
245,07-10-2019 00:15,Castelo Branco,4,0
245,07-10-2019 00:15,Castelo Branco,4,0
245,07-10-2019 00:15,Castelo Branco,4,0
245,07-10-2019 00:15,Coimbra,9,5
245,07-10-2019 00:15,Coimbra,9,3
245,07-10-2019 00:15,Coimbra,9,1
245,07-10-2019 00:15,Coimbra,9,0
245,07-10-2019 00:15,Coimbra,9,0
245,07-10-2019 00:15,Coimbra,9,0
245,07-10-2019 00:15,Coimbra,9,0
245,07-10-2019 00:15,Coimbra,9,0
245,07-10-2019 00:15,Coimbra,9,0
245,07-10-2019 00:15,Coimbra,9,0
245,07-10-2019 00:15,Coimbra,9,0
245,07-10-2019 00:15,Coimbra,9,0
245,07-10-2019 00:15,Coimbra,9,0
245,07-10-2019 00:15,Coimbra,9,0
245,07-10-2019 00:15,Coimbra,9,0
245,07-10-2019 00:15,Coimbra,9,0
245,07-10-2019 00:15,Coimbra,9,0
245,07-10-2019 00:15,Coimbra,9,0
245,07-10-2019 00:15,Coimbra,9,0
245,07-10-2019 00:15,Coimbra,9,0
245,07-10-2019 00:15,Évora,3,2
245,07-10-2019 00:15,Évora,3,1
245,07-10-2019 00:15,Évora,3,0
245,07-10-2019 00:15,Évora,3,0
245,07-10-2019 00:15,Évora,3,0
245,07-10-2019 00:15,Évora,3,0
245,07-10-2019 00:15,Évora,3,0
245,07-10-2019 00:15,Évora,3,0
245,07-10-2019 00:15,Évora,3,0
245,07-10-2019 00:15,Évora,3,0
245,07-10-2019 00:15,Évora,3,0
245,07-10-2019 00:15,Évora,3,0
245,07-10-2019 00:15,Évora,3,0
245,07-10-2019 00:15,Évora,3,0
245,07-10-2019 00:15,Évora,3,0
245,07-10-2019 00:15,Évora,3,0
245,07-10-2019 00:15,Évora,3,0
245,07-10-2019 00:15,Évora,3,0
245,07-10-2019 00:15,Évora,3,0
245,07-10-2019 00:15,Faro,9,5
245,07-10-2019 00:15,Faro,9,3
245,07-10-2019 00:15,Faro,9,1
245,07-10-2019 00:15,Faro,9,0
245,07-10-2019 00:15,Faro,9,0
245,07-10-2019 00:15,Faro,9,0
245,07-10-2019 00:15,Faro,9,0
245,07-10-2019 00:15,Faro,9,0
245,07-10-2019 00:15,Faro,9,0
245,07-10-2019 00:15,Faro,9,0
245,07-10-2019 00:15,Faro,9,0
245,07-10-2019 00:15,Faro,9,0
245,07-10-2019 00:15,Faro,9,0
245,07-10-2019 00:15,Faro,9,0
245,07-10-2019 00:15,Faro,9,0
245,07-10-2019 00:15,Faro,9,0
245,07-10-2019 00:15,Faro,9,0
245,07-10-2019 00:15,Faro,9,0
245,07-10-2019 00:15,Faro,9,0
245,07-10-2019 00:15,Guarda,3,2
245,07-10-2019 00:15,Guarda,3,1
245,07-10-2019 00:15,Guarda,3,0
245,07-10-2019 00:15,Guarda,3,0
245,07-10-2019 00:15,Guarda,3,0
245,07-10-2019 00:15,Guarda,3,0
245,07-10-2019 00:15,Guarda,3,0
245,07-10-2019 00:15,Guarda,3,0
245,07-10-2019 00:15,Guarda,3,0
245,07-10-2019 00:15,Guarda,3,0
245,07-10-2019 00:15,Guarda,3,0
245,07-10-2019 00:15,Guarda,3,0
245,07-10-2019 00:15,Guarda,3,0
245,07-10-2019 00:15,Guarda,3,0
245,07-10-2019 00:15,Guarda,3,0
245,07-10-2019 00:15,Guarda,3,0
245,07-10-2019 00:15,Guarda,3,0
245,07-10-2019 00:15,Guarda,3,0
245,07-10-2019 00:15,Guarda,3,0
245,07-10-2019 00:15,Leiria,10,5
245,07-10-2019 00:15,Leiria,10,4
245,07-10-2019 00:15,Leiria,10,1
245,07-10-2019 00:15,Leiria,10,0
245,07-10-2019 00:15,Leiria,10,0
245,07-10-2019 00:15,Leiria,10,0
245,07-10-2019 00:15,Leiria,10,0
245,07-10-2019 00:15,Leiria,10,0
245,07-10-2019 00:15,Leiria,10,0
245,07-10-2019 00:15,Leiria,10,0
245,07-10-2019 00:15,Leiria,10,0
245,07-10-2019 00:15,Leiria,10,0
245,07-10-2019 00:15,Leiria,10,0
245,07-10-2019 00:15,Leiria,10,0
245,07-10-2019 00:15,Leiria,10,0
245,07-10-2019 00:15,Leiria,10,0
245,07-10-2019 00:15,Leiria,10,0
245,07-10-2019 00:15,Leiria,10,0
245,07-10-2019 00:15,Leiria,10,0
245,07-10-2019 00:15,Leiria,10,0
245,07-10-2019 00:15,Leiria,10,0
245,07-10-2019 00:15,Lisboa,39,20
245,07-10-2019 00:15,Lisboa,39,12
245,07-10-2019 00:15,Lisboa,39,5
245,07-10-2019 00:15,Lisboa,39,4
245,07-10-2019 00:15,Lisboa,39,2
245,07-10-2019 00:15,Lisboa,39,2
245,07-10-2019 00:15,Lisboa,39,1
245,07-10-2019 00:15,Lisboa,39,1
245,07-10-2019 00:15,Lisboa,39,1
245,07-10-2019 00:15,Lisboa,39,0
245,07-10-2019 00:15,Lisboa,39,0
245,07-10-2019 00:15,Lisboa,39,0
245,07-10-2019 00:15,Lisboa,39,0
245,07-10-2019 00:15,Lisboa,39,0
245,07-10-2019 00:15,Lisboa,39,0
245,07-10-2019 00:15,Lisboa,39,0
245,07-10-2019 00:15,Lisboa,39,0
245,07-10-2019 00:15,Lisboa,39,0
245,07-10-2019 00:15,Lisboa,39,0
245,07-10-2019 00:15,Lisboa,39,0
245,07-10-2019 00:15,Madeira,6,3
245,07-10-2019 00:15,Madeira,6,3
245,07-10-2019 00:15,Madeira,6,0
245,07-10-2019 00:15,Madeira,6,0
245,07-10-2019 00:15,Madeira,6,0
245,07-10-2019 00:15,Madeira,6,0
245,07-10-2019 00:15,Madeira,6,0
245,07-10-2019 00:15,Madeira,6,0
245,07-10-2019 00:15,Madeira,6,0
245,07-10-2019 00:15,Madeira,6,0
245,07-10-2019 00:15,Madeira,6,0
245,07-10-2019 00:15,Madeira,6,0
245,07-10-2019 00:15,Madeira,6,0
245,07-10-2019 00:15,Madeira,6,0
245,07-10-2019 00:15,Madeira,6,0
245,07-10-2019 00:15,Madeira,6,0
245,07-10-2019 00:15,Madeira,6,0
245,07-10-2019 00:15,Madeira,6,0
245,07-10-2019 00:15,Madeira,6,0
245,07-10-2019 00:15,Madeira,6,0
245,07-10-2019 00:15,Portalegre,2,2
245,07-10-2019 00:15,Portalegre,2,0
245,07-10-2019 00:15,Portalegre,2,0
245,07-10-2019 00:15,Portalegre,2,0
245,07-10-2019 00:15,Portalegre,2,0
245,07-10-2019 00:15,Portalegre,2,0
245,07-10-2019 00:15,Portalegre,2,0
245,07-10-2019 00:15,Portalegre,2,0
245,07-10-2019 00:15,Portalegre,2,0
245,07-10-2019 00:15,Portalegre,2,0
245,07-10-2019 00:15,Portalegre,2,0
245,07-10-2019 00:15,Portalegre,2,0
245,07-10-2019 00:15,Portalegre,2,0
245,07-10-2019 00:15,Portalegre,2,0
245,07-10-2019 00:15,Portalegre,2,0
245,07-10-2019 00:15,Portalegre,2,0
245,07-10-2019 00:15,Portalegre,2,0
245,07-10-2019 00:15,Porto,40,17
245,07-10-2019 00:15,Porto,40,15
245,07-10-2019 00:15,Porto,40,4
245,07-10-2019 00:15,Porto,40,2
245,07-10-2019 00:15,Porto,40,1
245,07-10-2019 00:15,Porto,40,1
245,07-10-2019 00:15,Porto,40,0
245,07-10-2019 00:15,Porto,40,0
245,07-10-2019 00:15,Porto,40,0
245,07-10-2019 00:15,Porto,40,0
245,07-10-2019 00:15,Porto,40,0
245,07-10-2019 00:15,Porto,40,0
245,07-10-2019 00:15,Porto,40,0
245,07-10-2019 00:15,Porto,40,0
245,07-10-2019 00:15,Porto,40,0
245,07-10-2019 00:15,Porto,40,0
245,07-10-2019 00:15,Porto,40,0
245,07-10-2019 00:15,Porto,40,0
245,07-10-2019 00:15,Porto,40,0
245,07-10-2019 00:15,Porto,40,0
245,07-10-2019 00:15,Porto,40,0
245,07-10-2019 00:15,Santarém,9,4
245,07-10-2019 00:15,Santarém,9,3
245,07-10-2019 00:15,Santarém,9,1
245,07-10-2019 00:15,Santarém,9,1
245,07-10-2019 00:15,Santarém,9,0
245,07-10-2019 00:15,Santarém,9,0
245,07-10-2019 00:15,Santarém,9,0
245,07-10-2019 00:15,Santarém,9,0
245,07-10-2019 00:15,Santarém,9,0
245,07-10-2019 00:15,Santarém,9,0
245,07-10-2019 00:15,Santarém,9,0
245,07-10-2019 00:15,Santarém,9,0
245,07-10-2019 00:15,Santarém,9,0
245,07-10-2019 00:15,Santarém,9,0
245,07-10-2019 00:15,Santarém,9,0
245,07-10-2019 00:15,Santarém,9,0
245,07-10-2019 00:15,Santarém,9,0
245,07-10-2019 00:15,Santarém,9,0
245,07-10-2019 00:15,Santarém,9,0
245,07-10-2019 00:15,Setúbal,12,9
245,07-10-2019 00:15,Setúbal,12,3
245,07-10-2019 00:15,Setúbal,12,3
245,07-10-2019 00:15,Setúbal,12,2
245,07-10-2019 00:15,Setúbal,12,1
245,07-10-2019 00:15,Setúbal,12,0
245,07-10-2019 00:15,Setúbal,12,0
245,07-10-2019 00:15,Setúbal,12,0
245,07-10-2019 00:15,Setúbal,12,0
245,07-10-2019 00:15,Setúbal,12,0
245,07-10-2019 00:15,Setúbal,12,0
245,07-10-2019 00:15,Setúbal,12,0
245,07-10-2019 00:15,Setúbal,12,0
245,07-10-2019 00:15,Setúbal,12,0
245,07-10-2019 00:15,Setúbal,12,0
245,07-10-2019 00:15,Setúbal,12,0
245,07-10-2019 00:15,Setúbal,12,0
245,07-10-2019 00:15,Setúbal,12,0
245,07-10-2019 00:15,Setúbal,12,0
245,07-10-2019 00:15,Setúbal,12,0
245,07-10-2019 00:15,Viana do Castelo,6,3
245,07-10-2019 00:15,Viana do Castelo,6,3
245,07-10-2019 00:15,Viana do Castelo,6,0
245,07-10-2019 00:15,Viana do Castelo,6,0
245,07-10-2019 00:15,Viana do Castelo,6,0
245,07-10-2019 00:15,Viana do Castelo,6,0
245,07-10-2019 00:15,Viana do Castelo,6,0
245,07-10-2019 00:15,Viana do Castelo,6,0
245,07-10-2019 00:15,Viana do Castelo,6,0
245,07-10-2019 00:15,Viana do Castelo,6,0
245,07-10-2019 00:15,Viana do Castelo,6,0
245,07-10-2019 00:15,Viana do Castelo,6,0
245,07-10-2019 00:15,Viana do Castelo,6,0
245,07-10-2019 00:15,Viana do Castelo,6,0
245,07-10-2019 00:15,Viana do Castelo,6,0
245,07-10-2019 00:15,Viana do Castelo,6,0
245,07-10-2019 00:15,Viana do Castelo,6,0
245,07-10-2019 00:15,Viana do Castelo,6,0
245,07-10-2019 00:15,Viana do Castelo,6,0
245,07-10-2019 00:15,Viana do Castelo,6,0
245,07-10-2019 00:15,Vila Real,5,3
245,07-10-2019 00:15,Vila Real,5,2
245,07-10-2019 00:15,Vila Real,5,0
245,07-10-2019 00:15,Vila Real,5,0
245,07-10-2019 00:15,Vila Real,5,0
245,07-10-2019 00:15,Vila Real,5,0
245,07-10-2019 00:15,Vila Real,5,0
245,07-10-2019 00:15,Vila Real,5,0
245,07-10-2019 00:15,Vila Real,5,0
245,07-10-2019 00:15,Vila Real,5,0
245,07-10-2019 00:15,Vila Real,5,0
245,07-10-2019 00:15,Vila Real,5,0
245,07-10-2019 00:15,Vila Real,5,0
245,07-10-2019 00:15,Vila Real,5,0
245,07-10-2019 00:15,Vila Real,5,0
245,07-10-2019 00:15,Vila Real,5,0
245,07-10-2019 00:15,Viseu,8,4
245,07-10-2019 00:15,Viseu,8,4
245,07-10-2019 00:15,Viseu,8,0
245,07-10-2019 00:15,Viseu,8,0
245,07-10-2019 00:15,Viseu,8,0
245,07-10-2019 00:15,Viseu,8,0
245,07-10-2019 00:15,Viseu,8,0
245,07-10-2019 00:15,Viseu,8,0
245,07-10-2019 00:15,Viseu,8,0
245,07-10-2019 00:15,Viseu,8,0
245,07-10-2019 00:15,Viseu,8,0
245,07-10-2019 00:15,Viseu,8,0
245,07-10-2019 00:15,Viseu,8,0
245,07-10-2019 00:15,Viseu,8,0
245,07-10-2019 00:15,Viseu,8,0
245,07-10-2019 00:15,Viseu,8,0
245,07-10-2019 00:15,Viseu,8,0
245,07-10-2019 00:15,Viseu,8,0
245,07-10-2019 00:15,Viseu,8,0
245,07-10-2019 00:15,Viseu,8,0
250,07-10-2019 00:20,Território Nacional,211,106
250,07-10-2019 00:20,Território Nacional,211,77
250,07-10-2019 00:20,Território Nacional,211,19
250,07-10-2019 00:20,Território Nacional,211,12
250,07-10-2019 00:20,Território Nacional,211,5
250,07-10-2019 00:20,Território Nacional,211,4
250,07-10-2019 00:20,Território Nacional,211,1
250,07-10-2019 00:20,Território Nacional,211,1
250,07-10-2019 00:20,Território Nacional,211,1
250,07-10-2019 00:20,Território Nacional,211,0
250,07-10-2019 00:20,Território Nacional,211,0
250,07-10-2019 00:20,Território Nacional,211,0
250,07-10-2019 00:20,Território Nacional,211,0
250,07-10-2019 00:20,Território Nacional,211,0
250,07-10-2019 00:20,Território Nacional,211,0
250,07-10-2019 00:20,Território Nacional,211,0
250,07-10-2019 00:20,Território Nacional,211,0
250,07-10-2019 00:20,Território Nacional,211,0
250,07-10-2019 00:20,Território Nacional,211,0
250,07-10-2019 00:20,Território Nacional,211,0
250,07-10-2019 00:20,Território Nacional,211,0
250,07-10-2019 00:20,Açores,5,3
250,07-10-2019 00:20,Açores,5,2
250,07-10-2019 00:20,Açores,5,0
250,07-10-2019 00:20,Açores,5,0
250,07-10-2019 00:20,Açores,5,0
250,07-10-2019 00:20,Açores,5,0
250,07-10-2019 00:20,Açores,5,0
250,07-10-2019 00:20,Açores,5,0
250,07-10-2019 00:20,Açores,5,0
250,07-10-2019 00:20,Açores,5,0
250,07-10-2019 00:20,Açores,5,0
250,07-10-2019 00:20,Açores,5,0
250,07-10-2019 00:20,Açores,5,0
250,07-10-2019 00:20,Açores,5,0
250,07-10-2019 00:20,Açores,5,0
250,07-10-2019 00:20,Açores,5,0
250,07-10-2019 00:20,Açores,5,0
250,07-10-2019 00:20,Aveiro,16,7
250,07-10-2019 00:20,Aveiro,16,6
250,07-10-2019 00:20,Aveiro,16,2
250,07-10-2019 00:20,Aveiro,16,1
250,07-10-2019 00:20,Aveiro,16,0
250,07-10-2019 00:20,Aveiro,16,0
250,07-10-2019 00:20,Aveiro,16,0
250,07-10-2019 00:20,Aveiro,16,0
250,07-10-2019 00:20,Aveiro,16,0
250,07-10-2019 00:20,Aveiro,16,0
250,07-10-2019 00:20,Aveiro,16,0
250,07-10-2019 00:20,Aveiro,16,0
250,07-10-2019 00:20,Aveiro,16,0
250,07-10-2019 00:20,Aveiro,16,0
250,07-10-2019 00:20,Aveiro,16,0
250,07-10-2019 00:20,Aveiro,16,0
250,07-10-2019 00:20,Aveiro,16,0
250,07-10-2019 00:20,Aveiro,16,0
250,07-10-2019 00:20,Aveiro,16,0
250,07-10-2019 00:20,Aveiro,16,0
250,07-10-2019 00:20,Beja,3,2
250,07-10-2019 00:20,Beja,3,1
250,07-10-2019 00:20,Beja,3,0
250,07-10-2019 00:20,Beja,3,0
250,07-10-2019 00:20,Beja,3,0
250,07-10-2019 00:20,Beja,3,0
250,07-10-2019 00:20,Beja,3,0
250,07-10-2019 00:20,Beja,3,0
250,07-10-2019 00:20,Beja,3,0
250,07-10-2019 00:20,Beja,3,0
250,07-10-2019 00:20,Beja,3,0
250,07-10-2019 00:20,Beja,3,0
250,07-10-2019 00:20,Beja,3,0
250,07-10-2019 00:20,Beja,3,0
250,07-10-2019 00:20,Beja,3,0
250,07-10-2019 00:20,Beja,3,0
250,07-10-2019 00:20,Beja,3,0
250,07-10-2019 00:20,Braga,19,8
250,07-10-2019 00:20,Braga,19,8
250,07-10-2019 00:20,Braga,19,2
250,07-10-2019 00:20,Braga,19,1
250,07-10-2019 00:20,Braga,19,0
250,07-10-2019 00:20,Braga,19,0
250,07-10-2019 00:20,Braga,19,0
250,07-10-2019 00:20,Braga,19,0
250,07-10-2019 00:20,Braga,19,0
250,07-10-2019 00:20,Braga,19,0
250,07-10-2019 00:20,Braga,19,0
250,07-10-2019 00:20,Braga,19,0
250,07-10-2019 00:20,Braga,19,0
250,07-10-2019 00:20,Braga,19,0
250,07-10-2019 00:20,Braga,19,0
250,07-10-2019 00:20,Braga,19,0
250,07-10-2019 00:20,Braga,19,0
250,07-10-2019 00:20,Braga,19,0
250,07-10-2019 00:20,Braga,19,0
250,07-10-2019 00:20,Braga,19,0
250,07-10-2019 00:20,Braga,19,0
250,07-10-2019 00:20,Bragança,3,2
250,07-10-2019 00:20,Bragança,3,1
250,07-10-2019 00:20,Bragança,3,0
250,07-10-2019 00:20,Bragança,3,0
250,07-10-2019 00:20,Bragança,3,0
250,07-10-2019 00:20,Bragança,3,0
250,07-10-2019 00:20,Bragança,3,0
250,07-10-2019 00:20,Bragança,3,0
250,07-10-2019 00:20,Bragança,3,0
250,07-10-2019 00:20,Bragança,3,0
250,07-10-2019 00:20,Bragança,3,0
250,07-10-2019 00:20,Bragança,3,0
250,07-10-2019 00:20,Bragança,3,0
250,07-10-2019 00:20,Bragança,3,0
250,07-10-2019 00:20,Bragança,3,0
250,07-10-2019 00:20,Bragança,3,0
250,07-10-2019 00:20,Bragança,3,0
250,07-10-2019 00:20,Bragança,3,0
250,07-10-2019 00:20,Castelo Branco,4,3
250,07-10-2019 00:20,Castelo Branco,4,1
250,07-10-2019 00:20,Castelo Branco,4,0
250,07-10-2019 00:20,Castelo Branco,4,0
250,07-10-2019 00:20,Castelo Branco,4,0
250,07-10-2019 00:20,Castelo Branco,4,0
250,07-10-2019 00:20,Castelo Branco,4,0
250,07-10-2019 00:20,Castelo Branco,4,0
250,07-10-2019 00:20,Castelo Branco,4,0
250,07-10-2019 00:20,Castelo Branco,4,0
250,07-10-2019 00:20,Castelo Branco,4,0
250,07-10-2019 00:20,Castelo Branco,4,0
250,07-10-2019 00:20,Castelo Branco,4,0
250,07-10-2019 00:20,Castelo Branco,4,0
250,07-10-2019 00:20,Castelo Branco,4,0
250,07-10-2019 00:20,Castelo Branco,4,0
250,07-10-2019 00:20,Castelo Branco,4,0
250,07-10-2019 00:20,Castelo Branco,4,0
250,07-10-2019 00:20,Coimbra,9,5
250,07-10-2019 00:20,Coimbra,9,3
250,07-10-2019 00:20,Coimbra,9,1
250,07-10-2019 00:20,Coimbra,9,0
250,07-10-2019 00:20,Coimbra,9,0
250,07-10-2019 00:20,Coimbra,9,0
250,07-10-2019 00:20,Coimbra,9,0
250,07-10-2019 00:20,Coimbra,9,0
250,07-10-2019 00:20,Coimbra,9,0
250,07-10-2019 00:20,Coimbra,9,0
250,07-10-2019 00:20,Coimbra,9,0
250,07-10-2019 00:20,Coimbra,9,0
250,07-10-2019 00:20,Coimbra,9,0
250,07-10-2019 00:20,Coimbra,9,0
250,07-10-2019 00:20,Coimbra,9,0
250,07-10-2019 00:20,Coimbra,9,0
250,07-10-2019 00:20,Coimbra,9,0
250,07-10-2019 00:20,Coimbra,9,0
250,07-10-2019 00:20,Coimbra,9,0
250,07-10-2019 00:20,Coimbra,9,0
250,07-10-2019 00:20,Évora,3,2
250,07-10-2019 00:20,Évora,3,1
250,07-10-2019 00:20,Évora,3,0
250,07-10-2019 00:20,Évora,3,0
250,07-10-2019 00:20,Évora,3,0
250,07-10-2019 00:20,Évora,3,0
250,07-10-2019 00:20,Évora,3,0
250,07-10-2019 00:20,Évora,3,0
250,07-10-2019 00:20,Évora,3,0
250,07-10-2019 00:20,Évora,3,0
250,07-10-2019 00:20,Évora,3,0
250,07-10-2019 00:20,Évora,3,0
250,07-10-2019 00:20,Évora,3,0
250,07-10-2019 00:20,Évora,3,0
250,07-10-2019 00:20,Évora,3,0
